THUMB_MCP_angle,INDEX_MCP_angle,MIDDLE_MCP_angle,RING_MCP_angle,PINKY_MCP_angle,INDEX_PIP_angle,MIDDLE_PIP_angle,RING_PIP_angle,PINKY_PIP_angle,INDEX_DIP_angle,MIDDLE_DIP_angle,RING_DIP_angle,PINKY_DIP_angle,THUMB_TMC_angle,THUMB_IP_angle,THUMB_INDEX_Abduction_angle,LABEL
114.3170379,161.4300043,175.7871076,174.262058,158.3796202,168.6573788,169.4573912,167.9418723,170.840814,175.842536,178.0855755,175.7941893,179.5180471,139.2212966,142.6416893,21.59565742,13
112.4864949,163.8294989,177.990991,173.658119,158.3765757,167.6577996,169.2776397,168.0551374,171.4814547,176.0912964,178.2881817,177.311279,176.9086025,136.9855058,134.4259549,23.19773484,13
111.7394442,162.2133813,177.8829014,172.391261,157.5206744,170.4740315,169.2842469,167.5773415,171.2997207,176.8411196,177.6725558,176.7691901,177.3056686,137.4782922,135.5041211,26.35824916,13
131.1635733,162.4588502,172.6372286,178.2629843,169.4161761,176.2468392,173.4418911,175.226175,175.1454093,174.9982138,175.7262304,173.0200175,174.4829842,121.8737951,136.0379922,23.33634421,13
116.7792773,160.1190831,175.302306,170.4021275,157.5421308,163.9011018,163.5770827,163.468074,171.3296585,177.753424,179.6354833,175.0727584,176.3027609,141.4959427,145.0890022,22.68920807,13
119.5007614,162.0310348,175.342015,172.2994987,156.4975119,169.6201685,168.7483076,171.5848423,169.8436197,176.1141587,176.1955218,176.4921166,173.7355915,141.0009542,134.8094002,21.64478695,13
113.0961069,155.9275028,171.1818413,175.5963321,163.3808276,170.9021629,172.8449779,170.967644,174.044078,177.1125949,178.6939589,178.4412816,178.0128456,134.5546142,143.7417773,14.89997899,13
110.718727,154.6144181,169.3063824,169.0526976,156.4264443,164.0562451,166.2971048,168.9978305,176.1781445,174.4682252,174.4549765,171.3061638,176.4146721,136.2976465,140.1436376,21.66696302,13
125.9580868,155.4651231,170.4395429,175.1520354,166.7562006,172.1917549,172.203511,176.4211348,173.8163138,175.3602632,176.3443654,175.9769752,176.986504,135.3419722,154.5912436,15.70660851,13
120.329026,159.6509456,170.2273059,169.7520027,157.2972128,165.3229232,163.7625239,166.0744352,176.9463175,174.2256405,174.9220444,173.3187027,176.1438946,134.4025267,121.8623765,30.7563119,13
118.1196412,145.7203006,157.5353181,167.4892486,171.5624884,165.862034,167.641266,168.5201937,175.8537285,175.0577139,173.597763,170.9637897,172.8819585,132.6945888,133.9619331,37.86057447,13
121.1391251,153.2984997,167.0802668,175.8850597,163.5820868,167.3607748,166.2938993,168.9912442,176.2578119,173.5653141,172.1369219,171.4197982,173.2876801,128.9749612,133.2542906,30.42569898,13
131.4931039,160.3738425,174.8376613,172.843176,159.1069169,171.019353,169.5642442,168.4500663,176.5380523,173.1810982,172.6613029,170.7993821,173.5694637,111.3547224,132.0258566,21.73886594,13
130.5428114,160.2284519,170.9003128,166.619976,151.6275364,169.365529,167.955354,169.0919908,173.4828015,173.757144,172.4496633,172.135179,174.5817924,129.6372857,128.7161803,25.24655519,13
123.0547112,167.6835599,177.9044871,169.0724204,153.2115545,164.6381168,160.1380575,158.2678595,170.8025228,169.4261243,171.2515278,172.9716766,178.1654128,139.7218399,115.0384117,32.43191806,13
118.1011925,154.6908198,167.9859099,171.1999936,157.7936275,167.765276,168.3054983,168.2761348,178.0332727,176.82572,178.8312782,174.9144764,178.6483196,132.6593141,147.5936802,26.38988743,13
117.074114,156.2036954,169.2731046,168.2116375,157.2408483,158.8270708,159.0680015,159.597104,172.7256982,173.5017518,172.7865377,169.4389498,176.1655864,135.0569691,124.7793559,32.20569581,13
126.7880345,155.3398716,168.1987251,173.7681145,170.6282554,175.4380683,172.4131089,172.7925202,177.9822538,172.7518482,173.1791255,172.9898699,174.4671153,127.6070729,156.8278646,37.0072064,13
117.0502861,158.9401403,171.8962492,168.6971374,154.9570572,165.666384,166.5458623,167.9080437,178.0085453,175.5224233,176.0711029,171.3679617,175.3863931,131.6935496,143.941698,25.91481278,13
172.0118129,147.8568884,138.4663342,144.5817688,161.1956021,67.43517838,74.05219786,57.01538914,163.6437157,166.7293215,164.4751766,163.7707449,162.5542115,133.6075641,162.7611916,58.33667847,14
172.9172343,116.1874897,103.7779319,109.0576238,153.3784529,93.14569854,104.6478702,96.2365238,160.9504062,168.2802189,163.0202883,163.5557943,161.1590034,150.5607785,163.7079841,48.66354778,14
171.7836398,147.3604126,140.6587179,146.946642,165.1277239,58.93156635,66.17682271,50.1772342,165.3413113,167.4166394,165.2353729,164.9153931,165.1454083,134.8028047,164.5315462,59.69533993,14
173.1393934,90.83900718,80.57066162,89.57307699,157.1483454,130.460646,117.7159054,102.5537398,154.3390632,161.2133233,137.1024485,143.8772797,157.3509503,152.2141599,130.5122216,40.80772029,14
175.534958,134.237611,129.8351938,145.8566,168.1616434,74.17812822,75.75465877,49.30915984,170.8091704,162.5744081,161.5957438,161.4118232,165.5966645,158.8618869,152.2670706,73.73223234,14
176.7374466,139.7880639,127.6645529,138.6332267,166.7564188,64.72649321,74.73075542,56.96228295,171.1726956,164.7806312,162.8583314,162.0191952,166.4624943,143.8257408,150.4386432,42.35390875,14
175.7768852,128.7635303,118.236916,128.482962,158.334595,81.73824798,85.10669631,68.18234539,166.9112759,162.3086456,157.7361645,157.7008284,161.9247024,154.7402772,149.2910724,60.61142834,14
175.9364891,119.7981346,108.5419244,127.1759278,173.2110395,68.44325597,77.77254746,68.71662782,174.485015,163.5767993,156.7358281,152.0423609,171.4054679,156.8283011,146.0855892,35.22145935,14
169.390407,99.37045828,103.1592931,125.668849,160.1060344,100.4253321,88.92469072,82.65753454,160.7616804,156.00524,136.692793,132.4482886,153.8609226,165.2014265,149.0498552,49.05000122,14
172.7764056,132.7109307,135.7165578,145.268707,169.2715178,65.61708818,67.5877729,54.93214834,159.4203454,161.7581697,159.704115,159.6871147,162.1624307,141.8949236,144.6427123,54.11472998,14
173.9802054,116.4745045,117.3587321,121.8556249,158.1835704,90.63005216,84.11388432,72.10966914,157.1124771,158.6075118,154.3400414,152.3007424,163.0532617,162.9822951,157.6098635,67.2561532,14
175.9382477,147.6288352,132.7950401,136.6176349,174.5189781,70.59177498,86.53312155,68.31213182,161.9812502,166.6156938,166.4160293,163.0412739,169.1901539,159.2670142,159.1332625,73.9447534,14
164.2679313,138.8078266,139.5163803,142.7434031,169.5500347,66.86964424,46.73919094,23.91617329,151.8222633,166.734963,43.62524457,138.9047146,170.8673913,160.052032,167.2470441,56.02606697,14
178.104577,147.168834,136.9308319,139.736973,176.3576939,63.74661596,76.04621457,61.20454705,163.9600242,168.1631253,168.0624025,164.5369773,170.5977936,157.2764234,159.9599215,71.92488152,14
179.4698484,151.138099,134.8167498,137.7811637,173.227485,61.50887372,82.59742635,66.49741194,163.5794109,167.5250631,168.384018,164.5577078,169.0963057,158.4063184,160.3644503,74.22468324,14
178.0693878,148.1353713,137.5551029,139.6701709,174.4153769,64.63216203,80.24731264,64.57902933,161.853144,166.1923111,164.5640214,163.0647944,168.7292013,158.370155,164.589218,71.07560009,14
156.6244939,137.6031041,129.9572469,135.3541638,161.106605,70.80852425,71.49349127,53.14917094,161.8803706,156.2583407,155.8287581,156.0408575,160.3948431,133.2871201,165.5125261,56.29971829,14
172.7928221,145.9860335,127.3899151,136.0693802,166.3304651,53.79314276,65.9984688,46.97607767,163.0961871,166.2065306,160.8042561,160.1477587,170.5152883,153.1986206,163.3606394,39.43762122,14
169.2992655,134.5772539,122.4162514,133.419619,169.5153221,91.16579953,91.33399823,66.7907624,163.7440344,161.715204,163.0641294,162.6621036,167.2050145,148.0726846,170.216066,69.55630968,14
175.0033643,128.5320863,125.8353405,136.5445084,164.5911576,67.26246709,71.39498956,52.17450439,163.4395641,153.6542762,153.5541565,154.8541679,164.869113,157.5751904,146.5557527,61.67453512,14
171.6255546,140.4441579,127.1069762,139.1698003,161.9965543,56.71756879,66.98738235,45.64524824,162.3836032,169.6685344,166.4456657,163.213822,170.4343081,145.2226181,157.5476715,32.18219869,14
176.729171,152.3568039,145.6966056,158.0154013,171.2838769,34.11716086,39.23482313,19.40473211,158.8118056,166.1030087,149.3164452,161.1773388,176.6305334,158.6458884,176.6537828,40.28349205,14
167.037449,129.4324282,123.4204033,128.3809795,155.0960343,64.5204432,70.345539,50.05014107,153.1758805,161.956197,137.8514836,147.3732812,169.7218433,159.642726,174.7336611,62.47826435,14
166.9828427,135.0114475,129.9705531,133.4408467,158.7202192,62.72242984,61.2928777,42.94660411,151.400141,157.5414646,120.20744,148.5505466,171.5127831,160.864418,171.2055741,61.56038215,14
124.7106512,142.3343765,151.7951271,142.9493091,137.0530495,172.5977219,178.6341071,68.07026343,77.67590468,171.1611573,166.8575139,154.5598229,160.4172148,138.5719826,136.2785886,52.13225995,15
118.5605031,143.0680806,154.6238391,146.2492416,137.5062996,174.971143,176.923373,55.90575358,66.5950464,170.5181159,165.2633116,156.6540754,161.5772281,139.7714593,141.8980741,48.85017243,15
132.3926416,151.1977452,170.8127517,154.6329419,144.7144847,169.7301215,175.6071845,48.39551643,63.60347454,173.3725462,167.2528759,158.1047967,160.5688123,133.3180402,158.6574755,27.57029375,15
117.5852741,152.3639771,166.4177997,150.426387,154.3102836,169.8092639,167.2365972,54.35326426,58.92070955,173.8271669,170.1375513,155.7775081,153.3716527,133.4603329,137.4398022,26.44244729,15
89.81778863,147.5030357,161.7718447,122.3056028,107.135767,168.895043,179.5170955,85.97503824,92.73775016,171.3810972,160.7323908,146.0463858,150.7639743,147.597196,171.6175414,54.12582935,15
129.4098532,149.3709579,163.3494464,146.1750931,144.4514876,171.716334,168.4745747,75.01051767,72.58082629,177.4840519,172.9713334,145.7297643,149.3251774,131.1719409,174.6336518,28.7825694,15
87.6371929,146.8920976,159.5648382,120.2264129,96.07457529,169.6044583,177.3632683,89.79556872,105.7719958,170.0769952,161.9695976,147.2616381,149.7064039,148.9452681,169.1680586,54.62528549,15
87.7727362,145.4013435,161.6077916,123.3824051,105.9209305,167.0355903,177.5441334,86.16288012,92.94489927,169.985406,159.4476824,145.6591223,145.9300192,150.2496123,170.2961344,54.06631118,15
88.58940254,142.7471149,160.9060993,130.1105403,114.2580157,167.5481389,174.841853,79.50765222,87.24833954,170.7127647,159.3254563,146.6444069,149.9112526,148.4973916,174.0190694,51.74427192,15
89.45895753,143.4925056,158.8334941,129.5015897,114.260703,165.8231016,177.7236652,74.54390877,81.99365836,170.8485565,157.927179,145.0290938,146.6920096,146.6727464,171.1982193,52.39728967,15
139.0587212,144.654718,175.0644852,131.4661349,124.5696091,174.4819672,166.1841478,83.10543468,86.01934207,167.1714923,163.0950671,143.1350584,150.4298079,138.1388559,173.0722465,43.60633809,15
146.9490784,129.9739195,154.1312464,151.3633643,150.462083,172.1525755,169.1627742,31.55388552,39.9646761,167.6902687,166.0872624,155.43096,165.2583207,129.1387474,176.1946535,35.1316206,15
132.5818811,154.4890188,165.0195763,148.4144477,142.7241297,168.9500526,167.3291549,62.62688304,68.36756746,176.677842,175.5971376,157.0223687,155.5840384,139.8897269,155.1754859,31.89104645,15
132.3160246,159.8551477,161.2162247,140.2832745,129.1086456,172.6028392,173.9952857,57.6319463,61.17573971,167.9934535,163.5166677,154.1026232,160.4639814,138.0449948,165.8221234,24.28421613,15
130.0134467,163.8328865,157.383865,135.4347031,116.6639156,172.8691027,177.1091407,68.78718023,78.85704616,168.2922587,163.3449414,154.1531077,159.7049603,144.9049302,153.9784991,30.59806067,15
142.1452592,145.2628292,163.3543514,128.1380775,132.7376399,173.1696877,168.9453397,55.66779846,51.82711461,174.2931985,171.2276517,144.1096613,142.9506179,142.8983211,176.7810045,28.61110025,15
128.381256,150.2718539,166.788593,131.10426,105.7559122,170.6586336,163.3372147,63.94951986,80.13254589,172.302388,166.2268793,151.3985611,148.2248274,136.6756125,158.782935,29.53664269,15
115.6470532,154.4624089,158.4736631,137.1470501,129.8760645,173.679563,169.8695141,58.05971673,61.95383175,173.1246746,166.6294688,155.8774131,163.2326004,150.8196769,158.0509486,44.003926,15
117.398572,150.4577214,159.4033401,137.2720211,132.7403989,173.5812972,175.1837011,58.94233545,61.52077559,174.269895,168.8115063,155.8665331,163.0327633,143.6860285,153.9692085,37.81551884,15
168.4921095,160.4936567,120.7202192,124.7437647,136.6082048,158.9466442,61.84629944,45.29126712,38.71435949,164.9757801,114.2776313,128.5301161,146.190539,159.7721541,173.8433658,69.4041645,16
170.7329311,153.4444281,138.7799514,120.1727958,134.9099524,167.3591253,52.1179186,54.00464964,38.43601439,169.9819683,119.6044651,112.5855281,130.7646163,163.3670168,172.3368292,68.93930028,16
173.095645,165.309292,129.6974043,120.3134434,144.8510221,177.5271129,48.60302146,46.12126529,20.11762383,173.1222838,163.4885655,152.6040398,155.6749189,171.0295283,168.2823704,81.38876508,16
173.40795,150.3384484,123.1039888,121.9702035,132.8503664,161.0443285,57.26406971,43.89750957,34.62134693,164.0825644,110.1441922,123.3306364,142.9781182,155.4176724,175.4717903,60.31154968,16
170.6524415,171.4438174,132.4663801,123.3322457,136.266388,178.3841955,61.82258889,60.73580219,44.54534333,171.3083095,164.6674624,156.3414871,162.3639248,165.6158286,169.6265226,76.71878443,16
172.716256,165.149038,126.6884411,122.5563279,147.7500755,178.9583169,52.7954481,45.29953322,18.89342422,171.427212,163.0632202,154.8401027,157.9863185,171.8197226,168.5485089,76.23368155,16
166.2803027,167.1326789,132.0789009,134.7514277,141.7435856,174.1261996,62.75309878,45.33335791,37.74201942,173.3584701,164.1434019,161.8773245,163.7480294,165.4469515,174.2595601,69.84658413,16
173.8174678,167.5659552,129.9265056,127.4166174,152.03408,176.9670173,48.04692359,40.28383732,20.75740306,173.088098,164.55887,159.5901385,162.4293639,172.3157225,171.9017792,74.86573372,16
173.9799135,167.0657551,135.8842988,141.3311899,162.6658344,174.6932536,32.53473952,13.9874719,23.9383541,169.6946707,165.2235619,164.187758,168.4205945,177.6426268,170.4099858,83.15756864,16
172.3774545,171.8245023,134.3892191,139.5531834,151.1378815,169.8187195,41.15028245,20.02554097,20.84328713,174.2777515,161.0413926,164.0722863,167.9543585,168.0172647,172.0278333,72.90068295,16
174.761197,148.7410394,122.9420818,121.0826328,131.7075379,159.337316,50.50962637,41.30759364,32.5035513,170.840502,105.3076662,114.7817258,134.6120299,150.9600681,168.0973548,52.01140755,16
165.7775474,159.3880482,112.8287354,107.7427774,132.5987576,170.1558345,79.23529766,73.9920232,46.46162768,169.5291771,137.4729153,131.892003,154.5402713,164.4951458,167.3083873,65.70692478,16
171.1789905,142.5047789,131.9359177,132.1452155,139.6475736,171.4546628,82.7676596,59.86615321,44.33189611,169.9688096,144.8071056,144.0890092,156.8639781,163.1367909,164.1001103,54.4875613,16
173.8516985,141.1596665,123.4300956,127.6062543,150.3509734,167.4258541,80.52559372,60.7589569,39.73671892,172.6757901,136.0110227,141.3464057,153.1678209,162.5792572,168.1700369,54.24151658,16
172.1038021,145.7990332,116.4206166,123.2268989,143.6022551,163.8563259,78.35003946,57.12771408,51.25296757,171.2506207,122.0223624,140.776909,145.3356254,166.2765744,169.9501347,61.31917225,16
175.1085997,145.8449963,123.7011311,127.2123904,152.2349451,170.4923358,82.04301176,62.84768264,39.2513143,173.0081984,136.4604579,140.5150249,151.2429333,163.0995153,166.5434695,54.76803543,16
176.1844092,149.5718833,118.1721485,118.5335601,141.6968568,165.3205155,59.80305733,51.55759671,35.99986529,172.881783,128.8274763,134.367376,150.0777179,156.3701596,158.6219375,51.56848288,16
174.9425682,147.5776037,122.8818735,122.4209036,142.2414505,165.2415346,58.29925209,48.86418856,33.99040564,172.4667443,134.0299009,139.7488721,151.3734421,146.6516233,150.9354859,48.1921133,16
158.843394,150.6551183,140.1073738,159.9955587,166.6890992,175.1300545,51.94845857,13.313354,7.48848119,177.5904577,150.869801,147.0771244,155.2649382,161.0306147,167.5109494,49.02130564,16
158.9503316,171.944301,141.4482196,144.2543985,166.9772339,177.5626828,54.1390065,38.50589548,14.93287959,171.1591212,163.1156155,150.9862987,162.6136613,163.9532165,161.103354,51.3790572,16
173.8744181,132.1138964,135.8825621,140.8664153,144.7311016,172.8496866,61.41346911,34.63638892,32.54200725,170.8699538,138.8967252,132.9139731,146.5268399,154.2773162,168.3881814,58.56067124,16
167.2338526,137.3042535,135.0552235,137.6427094,158.2723593,178.0432568,54.96800801,30.09125893,21.99734054,170.2051453,137.6123185,136.287551,151.4054252,169.6484985,169.4595523,60.02457611,16
166.0074492,143.0590483,152.1938006,154.1206967,151.2539002,175.3530302,42.44821885,24.92619485,29.51176813,171.9721899,145.2475435,148.3941737,161.3469127,164.8321306,170.48437,62.94900281,16
177.8973878,152.996199,144.6019131,128.7305454,139.4495569,176.2691378,31.37019869,31.04600097,31.7859773,172.791406,149.362158,130.272986,142.3146402,164.5840331,157.0178561,70.68025608,16
172.6503477,150.335043,154.2478716,144.2156625,148.83384,175.7440567,41.90037053,35.29175271,30.86096531,171.6281743,158.4286704,145.7516453,151.0137768,165.6238407,171.8849103,69.57062035,16
150.8306042,142.715868,127.4625907,129.8024476,121.7623123,163.904965,61.31766323,55.35236788,65.168977,172.910941,145.5173396,141.9666168,134.2737849,156.1511029,168.4708966,54.87800465,17
156.1173443,146.9756176,109.2812496,99.52835775,87.16341289,120.906597,71.10588729,71.66319225,75.95439889,146.3283476,117.6010311,109.4429353,126.8037152,140.3002083,174.6293976,68.73927736,17
151.397928,153.4769698,121.8322396,118.3940737,100.9397396,160.6279886,66.15325876,64.92892024,88.35896268,168.0328252,135.0730264,127.8194946,121.672742,137.4950211,164.375563,69.60597108,17
156.6580152,155.3985346,129.8781588,122.713499,109.2290048,156.6666909,80.09332935,68.05115061,82.21672647,170.5039172,121.0381476,127.7748344,116.6329854,143.6237506,167.8965914,68.51163142,17
151.7179818,150.6473865,123.1399308,120.4954264,106.8423143,161.2161114,58.5812998,60.46275227,114.4248875,169.4415783,131.1221394,128.2433605,112.6631831,140.7987836,166.829322,69.44587828,17
156.7160498,153.7235367,114.0235853,110.1601727,104.6670942,157.3259762,81.48791383,80.75426496,112.8652748,169.3612963,131.859749,124.6453134,98.33428443,135.3554479,160.6427907,64.40252882,17
157.6805043,164.6051365,127.1329577,114.9717844,105.4722218,146.5295578,68.2083057,74.25594531,90.30001789,171.6836842,130.7304543,126.4462362,142.1636741,134.655919,169.3000587,61.18143643,17
153.2997354,142.3957581,130.2659148,133.8368728,117.0122605,163.8858644,68.46434995,68.74645081,96.25560667,168.733482,133.741098,128.2321355,115.3870153,153.4939635,173.3981377,67.74397575,17
155.8729532,145.7609041,127.1635773,125.3503722,115.2948401,166.4815552,64.37581522,60.03311695,79.58520806,171.3254411,134.3615919,130.7481034,116.2925347,158.7140572,168.1208795,71.37026243,17
159.1784769,151.3273951,127.5825286,124.4463371,126.7118564,134.8750357,81.57414615,77.89612612,86.55478521,169.4766174,126.037278,122.3159822,116.0661156,151.3688294,176.1161625,63.85758732,17
168.2239219,153.5274643,138.8552082,133.7600346,121.5860786,129.2257921,65.41891424,59.62664138,71.83382431,164.8691002,128.6977282,123.8787574,124.6890492,167.1366406,165.1943877,53.22243201,17
167.5612529,145.983347,152.4965696,136.4612849,120.0209537,134.7400277,101.7954269,98.66995014,108.9393577,166.3859472,130.6107082,121.2588916,115.4675587,151.8442981,176.790172,54.90806682,17
167.1346744,158.1088239,124.0145102,115.7842526,111.8540973,154.337573,60.6039914,60.61276876,75.81761194,168.6148598,129.2210006,133.9251667,132.5999579,145.3374841,171.9302107,53.52451603,17
160.0621112,165.337903,124.2682224,116.9158373,111.4323622,143.5997357,70.00536181,70.14278869,81.63065712,165.0933189,128.4824669,123.3876227,133.2482245,133.7361973,170.1044963,63.3935796,17
157.9078436,163.1366645,129.7437933,118.3434558,107.0986372,147.0348728,74.11831849,75.0530663,88.11904285,173.0423797,127.6812929,124.0076732,132.5522828,133.428772,170.5297573,57.07564564,17
156.4838165,161.7176737,119.1591615,122.7528862,121.4643972,144.6850211,71.88267146,65.52262692,72.44872146,160.7431558,120.3264803,122.2031266,132.6967693,143.3401857,168.461052,69.3343131,17
145.0634002,161.5448968,97.92960895,93.64893481,85.34728647,120.3410057,101.857122,97.07383253,106.1382856,165.9376043,124.5734829,125.5783601,124.9022683,124.8086489,166.9223994,68.56213515,17
153.0353301,149.9265399,121.2746501,112.1745176,116.0237617,142.6089449,68.29332805,73.92813541,70.19644435,174.2517396,131.9512552,127.4868826,127.9885973,134.5331155,165.1057118,67.58583987,17
151.8893077,150.8841885,106.4504084,99.89876306,105.3924184,129.8236156,74.23398947,76.31533593,71.1754754,162.7089801,115.0829684,104.2615543,130.0149169,140.173139,164.7680262,82.15459429,17
164.8754549,161.0114882,110.5474705,100.0387341,88.28509954,158.5412122,62.7588224,65.06542008,83.63416373,164.488065,140.9041145,136.9079969,133.8903034,139.4986788,173.3379935,60.59892128,17
161.553837,162.4280859,158.2421442,129.3771955,117.7663394,174.2685572,179.3214332,69.82077276,84.08983446,177.5233598,170.5232016,157.4269959,159.7527626,116.8666427,150.9214607,17.72527101,18
133.1623566,157.0045623,164.5154597,151.7828421,151.7707107,173.3330713,175.310669,40.70090188,48.51623444,175.8577229,172.6474907,160.0403841,160.1626149,147.6346703,113.5037527,32.21444721,18
131.2530752,164.4644652,167.1871656,145.4675691,152.7545715,175.5165228,170.3870735,42.34813485,27.15770017,174.3662937,166.4625333,159.9851999,162.0654779,138.5792824,151.8751117,23.89122483,18
162.1036727,162.7687143,159.4078615,138.3801911,127.4339208,173.2185405,177.4460782,55.78474024,69.15562825,178.8428637,172.0544031,159.0246964,159.6790088,120.091889,142.0465034,18.68855518,18
126.1361458,163.9583939,172.1743351,131.4588771,134.7815743,177.2171118,173.8954923,79.7172992,70.40838529,170.1779152,164.8996577,148.4330468,151.6020632,133.0400467,170.045963,33.04966081,18
160.7719819,160.4691937,158.7879381,139.652794,132.1049497,173.3982165,175.4808956,53.6455009,63.92874091,179.3493891,171.803121,159.2481107,160.9772148,120.93351,137.5065594,16.94907149,18
160.0458744,161.5368709,159.874072,139.0507326,123.9834802,170.9014022,171.5683135,57.79859486,79.95228036,178.7638846,173.1804508,158.4648236,159.318675,122.8209323,142.4104509,21.98004114,18
134.6800339,137.6137314,152.6174846,150.2108841,147.7244553,169.8967111,168.8744493,57.14095245,77.87117585,177.3225547,175.5372508,154.2830012,144.1290675,152.2204559,90.43668959,46.57252478,18
159.390004,163.0956684,164.005551,141.9439131,129.1187962,175.9133068,175.7243795,53.12999053,69.24591108,179.0315991,171.6891398,158.9842469,161.6648141,110.0701642,140.2603654,14.99476922,18
162.8008909,163.0053179,160.659246,138.0601013,125.5904375,173.373639,175.1132738,56.86155047,74.53281815,179.2507519,172.8256724,158.8655654,160.1116957,122.603889,135.0625534,15.7721564,18
159.1072001,163.4839098,163.8757698,142.1174689,136.0694282,173.3252729,173.2627583,50.74879028,61.05834098,178.87122,172.4277615,160.9291859,162.3618174,122.0573455,129.1578632,16.45706094,18
112.6126318,144.6373853,164.5977671,159.9321102,151.0535277,168.7917809,175.2460176,41.05555124,54.59360848,177.7262843,171.5426613,164.3863895,162.573674,137.7184134,140.0265673,33.32276681,18
111.5103275,142.2515851,163.0002117,157.489693,150.2507851,166.0293509,172.6092145,47.55218986,58.57678358,175.6396323,174.5669661,162.8450599,163.1091123,140.7129062,143.6924148,35.20200765,18
131.193949,137.9720693,152.5083847,150.4467619,150.2780394,169.5766628,168.4097902,46.08944392,59.25549566,177.4025855,176.933652,157.6988515,151.4625942,152.5794919,89.34086649,46.98889963,18
120.2278917,140.2216803,160.5008463,138.3940807,147.1463183,173.9894772,178.2846969,58.36708444,48.84853219,173.8798841,169.7204266,156.7502616,163.4247602,149.2076715,112.8373404,59.67121261,18
144.9052363,165.586909,168.78255,138.1836649,125.9130543,175.9570993,175.1894725,82.84688626,96.98274527,174.661527,172.935949,156.163075,158.3316053,133.0370246,174.2810101,41.77418218,18
153.1027654,153.9000554,165.7561647,151.3393104,145.3293238,178.79571,176.6308522,77.51919034,95.02661956,176.8871714,170.9005511,158.9655108,161.9119017,137.3099391,166.7232602,51.76854902,18
152.8096846,167.0466356,172.7897976,142.7312841,122.8872817,178.7131475,177.8873992,75.93834752,97.84558497,173.138936,169.7635348,155.3351071,156.3833943,135.090239,171.8243321,49.62581478,18
149.1775308,163.1524722,172.6539529,141.2903478,117.8686061,178.9374751,177.0271051,80.6540759,102.8369011,171.2573107,170.5648311,152.5362103,155.242304,137.1231788,175.6008759,47.63617295,18
147.3131223,156.9730348,169.1139456,132.3403367,105.3861482,176.5949337,170.8073517,88.5076757,108.6310348,167.5108696,166.3743377,143.6305893,149.7710355,146.8990457,168.6955536,61.41951533,18
